"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
754492;2026-02-24;"terça-feira";"22:00:00";"SE";101;88,5;"NOSSA SENHORA DO SOCORRO";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Curva;Em Obras;Interseção de Vias";"Não";1;0;0;0;0;1;0;1;-10,87923022;-37,13372318;"SPRF-SE";"DEL01-SE";"UOP01-DEL01-SE"
754495;2026-02-24;"terça-feira";"22:50:00";"RJ";101;400;"ITAGUAI";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";2;1;0;0;0;1;0;2;-22,85255;-43,764379;"SPRF-RJ";"DEL03-RJ";"UOP01-DEL03-RJ"
754497;2026-02-24;"terça-feira";"20:12:00";"PA";230;1118;"ITAITUBA";"Acumulo de água sobre o pavimento";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Aclive;Curva";"Não";2;0;1;0;0;1;1;1;-4,38653;-55,956879;"SPRF-PA";"DEL05-PA";"UOP02-DEL05-PA"
754498;2026-02-25;"quarta-feira";"00:02:00";"MG";116;282,6;"TEOFILO OTONI";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Simples";"Curva;Declive";"Não";1;0;1;0;0;0;1;1;-17,907392;-41,523;"SPRF-MG";"DEL11-MG";"UOP01-DEL11-MG"
754499;2026-02-24;"terça-feira";"22:30:00";"SC";101;324,9;"CAPIVARI DE BAIXO";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-28,42592651;-48,94491641;"SPRF-SC";"DEL02-SC";"UOP01-DEL02-SC"
754501;2026-02-24;"terça-feira";"23:20:00";"RO";364;307;"PRESIDENTE MEDICI";"Afundamento ou ondulação no pavimento";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;0;3;0;0;1;-11,17834667;-61,90174389;"SPRF-RO";"DEL02-RO";"UOP01-DEL02-RO"
754502;2026-02-25;"quarta-feira";"02:15:00";"PR";116;78;"PIRAQUARA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-25,44740174;-49,09099102;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
754503;2026-02-25;"quarta-feira";"00:00:00";"CE";222;239;"SOBRAL";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";3;1;0;0;0;2;0;3;-3,70819642;-40,40251672;"SPRF-CE";"DEL04-CE";"UOP01-DEL04-CE"
754504;2026-01-15;"quinta-feira";"13:19:00";"SC";101;42,3;"JOINVILLE";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;2;0;1;0;2;2;-26,32822698;-48,86397807;"SPRF-SC";"DEL03-SC";"UOP01-DEL03-SC"
754505;2026-02-25;"quarta-feira";"03:40:00";"GO";60;4,9;"SANTO ANTONIO DO DESCOBERTO";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Declive;Reta";"Não";1;0;0;1;0;0;1;1;-16,090752;-48,277528;"SPRF-DF";"DEL03-DF";"UOP01-DEL03-DF"
754508;2026-02-25;"quarta-feira";"02:40:00";"AL";104;45,7;"BRANQUINHA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Não";4;0;2;0;2;0;2;2;-9,240635;-36,015824;"SPRF-AL";"DEL01-AL";"UOP02-DEL01-AL"
754510;2026-02-13;"sexta-feira";"19:02:00";"RJ";101;314;"SAO GONCALO";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Ponte;Reta";"Sim";2;0;1;0;1;0;1;2;-22,81830883;-43,07990239;"SPRF-RJ";"DEL02-RJ";"UOP02-DEL02-RJ"
754511;2026-02-25;"quarta-feira";"05:30:00";"MG";40;810;"MATIAS BARBOSA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-21,8748807;-43,33969116;"SPRF-MG";"DEL05-MG";"UOP01-DEL05-MG"
754514;2026-02-25;"quarta-feira";"06:20:00";"PB";230;27,9;"JOAO PESSOA";"Acumulo de areia ou detritos sobre o pavimento";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Curva";"Sim";2;0;2;0;0;0;2;1;-7,1629886;-34,893019;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
754516;2026-02-25;"quarta-feira";"04:00:00";"SP";101;41,5;"UBATUBA";"Reação tardia ou ineficiente do condutor";"Atropelamento de Animal";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-23,41449399;-45,03458388;"SPRF-SP";"DEL06-SP";"UOP01-DEL06-SP"
754517;2026-02-25;"quarta-feira";"06:55:00";"PB";230;58,2;"CRUZ DO ESPIRITO SANTO";"Avarias e/ou desgaste excessivo no pneu";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;1;-7,204606;-35,153519;"SPRF-PB";"DEL01-PB";"UOP02-DEL01-PB"
754519;2026-02-25;"quarta-feira";"07:08:00";"SC";470;92;"APIUNA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-26,9904438;-49,37482087;"SPRF-SC";"DEL04-SC";"UOP01-DEL04-SC"
754520;2026-02-25;"quarta-feira";"06:20:00";"PR";277;140,7;"BALSA NOVA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Amanhecer";"Crescente";"Nublado";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-25,4713523;-49,67032168;"SPRF-PR";"DEL03-PR";"UOP03-DEL03-PR"
754521;2026-02-25;"quarta-feira";"06:40:00";"MG";50;64;"UBERLANDIA";"Ausência de reação do condutor";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Declive";"Não";2;1;0;0;1;0;0;2;-18,85210965;-48,25347394;"SPRF-MG";"DEL15-MG";"UOP02-DEL15-MG"
754523;2026-02-25;"quarta-feira";"07:00:00";"SC";101;198,2;"BIGUACU";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";2;0;0;1;1;0;1;2;-27,52907;-48,63355;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
754524;2026-02-25;"quarta-feira";"05:19:00";"MT";70;498;"SANTO ANTONIO DO LEVERGER";"Pista esburacada";"Tombamento";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Ignorado";"Simples";"Curva;Em Obras;Desvio Temporário";"Não";1;0;1;0;0;0;1;1;-15,70112764;-55,87375275;"SPRF-MT";"DEL01-MT";"UOP02-DEL01-MT"
754525;2026-02-25;"quarta-feira";"05:30:00";"MT";70;498;"SANTO ANTONIO DO LEVERGER";"Demais falhas na via";"Queda de ocupante de veículo";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-15,69533572;-56,02667928;"SPRF-MT";"DEL01-MT";"UOP02-DEL01-MT"
754526;2026-02-24;"terça-feira";"15:30:00";"MA";222;528,7;"BOM JESUS DAS SELVAS";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ignorado";"Múltipla";"Declive;Reta";"Não";3;0;0;2;0;1;2;2;-4,303055;-46,503202;"SPRF-MA";"DEL04-MA";"UOP03-DEL04-MA"
754527;2026-02-25;"quarta-feira";"06:55:00";"BA";116;9;"VITORIA DA CONQUISTA";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";4;0;2;0;2;0;2;3;-14,85312;-40,881318;"SPRF-BA";"DEL08-BA";"UOP01-DEL08-BA"
754528;2026-02-25;"quarta-feira";"07:35:00";"PR";153;37,9;"SANTO ANTONIO DA PLATINA";"Manobra de mudança de faixa";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-23,26873528;-50,06339693;"SPRF-PR";"DEL07-PR";"UOP04-DEL07-PR"
754529;2026-02-25;"quarta-feira";"07:55:00";"RS";285;293,1;"PASSO FUNDO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva;Interseção de Vias;Rotatória";"Não";2;0;0;0;2;0;0;2;-28,23728702;-52,37415282;"SPRF-RS";"DEL08-RS";"UOP03-DEL08-RS"
754530;2026-02-25;"quarta-feira";"07:10:00";"PR";116;108;"SAO JOSE DOS PINHAIS";"Demais falhas mecânicas ou elétricas";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta;Ponte";"Não";1;0;1;0;0;0;1;1;-25,56682;-49,239102;"SPRF-PR";"DEL01-PR";"UOP03-DEL01-PR"
754531;2026-02-25;"quarta-feira";"08:00:00";"SC";101;334;"TUBARAO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;2;-28,46895184;-49,01403174;"SPRF-SC";"DEL02-SC";"UOP01-DEL02-SC"
754532;2026-02-25;"quarta-feira";"07:55:00";"RS";386;32;"FREDERICO WESTPHALEN";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nevoeiro/Neblina";"Simples";"Interseção de Vias;Reta";"Sim";2;0;1;0;1;0;1;2;-27,34994681;-53,38639855;"SPRF-RS";"DEL08-RS";"UOP02-DEL08-RS"
754533;2026-02-25;"quarta-feira";"07:33:00";"RS";116;36,9;"VACARIA";"Afundamento ou ondulação no pavimento";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Interseção de Vias";"Sim";2;0;0;1;0;1;1;2;-28,49833455;-50,91751669;"SPRF-RS";"DEL05-RS";"UOP03-DEL05-RS"
754534;2026-01-22;"quinta-feira";"13:20:00";"BA";324;3;"FEIRA DE SANTANA";"Estacionar ou parar em local proibido";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;0;1;1;2;-12,28567;-38,95318;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
754535;2026-02-25;"quarta-feira";"06:45:00";"RJ";393;176;"TRES RIOS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-22,12599153;-43,23357074;"SPRF-RJ";"DEL05-RJ";"UOP03-DEL05-RJ"
754536;2026-02-25;"quarta-feira";"07:10:00";"MT";158;795;"BARRA DO GARCAS";"Ultrapassagem Indevida";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;2;0;0;1;2;2;-15,8642601;-52,3173666;"SPRF-MT";"DEL07-MT";"UOP01-DEL07-MT"
754537;2026-02-25;"quarta-feira";"08:00:00";"GO";60;71;"ABADIANIA";"Chuva";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-16,2509318;-48,760825;"SPRF-GO";"DEL02-GO";"UOP01-DEL02-GO"
754538;2026-01-23;"sexta-feira";"01:25:00";"PB";101;39,6;"MAMANGUAPE";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;1;0;0;0;1;0;2;-6,8346;-35,13722;"SPRF-PB";"DEL01-PB";"UOP03-DEL01-PB"
754540;2026-02-25;"quarta-feira";"08:00:00";"RJ";393;264,9;"BARRA DO PIRAI";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Aclive";"Não";1;0;1;0;0;0;1;1;-22,48579597;-43,91873664;"SPRF-RJ";"DEL05-RJ";"UOP04-DEL05-RJ"
754542;2026-02-25;"quarta-feira";"08:45:00";"PB";230;23;"JOAO PESSOA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;2;0;1;0;2;2;-7,15793797;-34,85818058;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
754544;2026-02-25;"quarta-feira";"07:45:00";"PR";476;116;"COLOMBO";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-25,34890313;-49,17025566;"SPRF-PR";"DEL01-PR";"UOP01-DEL01-PR"
754546;2026-02-25;"quarta-feira";"07:50:00";"RS";285;122,5;"VACARIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias";"Não";2;0;1;0;1;0;1;2;-28,502749;-50,948923;"SPRF-RS";"DEL05-RS";"UOP03-DEL05-RS"
754547;2026-01-10;"sábado";"21:00:00";"GO";364;316;"PORTELANDIA";"Reação tardia ou ineficiente do condutor";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Ponte;Reta;Declive";"Não";1;0;1;0;0;0;1;1;-17,43538;-52,608938;"SPRF-GO";"DEL05-GO";"UOP01-DEL05-GO"
754548;2026-02-25;"quarta-feira";"09:15:00";"MG";116;415;"GOVERNADOR VALADARES";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta;Interseção de Vias;Retorno Regulamentado";"Sim";3;0;1;0;2;0;1;2;-18,889325;-41,946433;"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
754550;2026-02-25;"quarta-feira";"08:40:00";"SP";381;24,8;"BRAGANCA PAULISTA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-23,0164473;-46,5261009;"SPRF-SP";"DEL03-SP";"UOP02-DEL03-SP"
754552;2026-02-25;"quarta-feira";"09:10:00";"RJ";101;503;"ANGRA DOS REIS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Sim";2;0;1;0;0;1;1;2;-22,93662009;-44,3997581;"SPRF-RJ";"DEL03-RJ";"UOP03-DEL03-RJ"
754554;2026-02-25;"quarta-feira";"08:18:00";"TO";153;502;"PARAISO DO TOCANTINS";"Demais falhas mecânicas ou elétricas";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Declive";"Não";1;0;1;0;0;0;1;1;-10,22230576;-48,87550162;"SPRF-TO";"DEL01-TO";"UOP01-DEL01-TO"
754555;2026-02-25;"quarta-feira";"07:00:00";"GO";60;385;"RIO VERDE";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Múltipla";"Reta;Ponte;Declive";"Sim";6;0;1;0;3;2;1;5;-17,812552;-50,929458;"SPRF-GO";"DEL04-GO";"UOP02-DEL04-GO"
754556;2026-02-25;"quarta-feira";"08:27:00";"MS";163;479,5;"CAMPO GRANDE";"Conversão proibida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-20,482398;-54,559293;"SPRF-MS";"DEL01-MS";"UOP01-DEL01-MS"
754558;2026-01-24;"sábado";"07:30:00";"AL";316;87;"SANTANA DO IPANEMA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva;Declive";"Sim";2;0;1;0;0;1;1;2;-9,36749707;-37,24879694;"SPRF-AL";"DEL03-AL";"UOP02-DEL03-AL"
754559;2026-02-25;"quarta-feira";"09:50:00";"BA";420;244;"LAJE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";4;0;0;0;4;0;0;2;-13,184867;-39,42527;"SPRF-BA";"DEL11-BA";"UOP01-DEL11-BA"
754560;2026-01-18;"domingo";"17:38:00";"PA";316;52;"CASTANHAL";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";3;0;0;1;0;2;1;3;-1,306895;-48,029134;"SPRF-PA";"DEL01-PA";"UOP01-DEL01-PA"
754561;2026-02-25;"quarta-feira";"10:50:00";"SC";101;203,4;"SAO JOSE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;0;1;1;0;1;2;-27,56934282;-48,61345991;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
754562;2026-02-25;"quarta-feira";"11:00:00";"DF";70;7,2;"BRASILIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;2;-15,785637;-48,120068;"SPRF-DF";"DEL03-DF";"UOP02-DEL03-DF"
754564;2026-02-25;"quarta-feira";"11:20:00";"PE";428;9;"CABROBO";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";2;0;2;0;0;0;2;2;-8,51161254;-39,30027366;"SPRF-PE";"DEL05-PE";"UOP03-DEL05-PE"
754568;2026-01-24;"sábado";"16:00:00";"RJ";101;548,2;"PARATY";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";2;0;1;1;0;0;2;1;-23,045075;-44,648397;"SPRF-RJ";"DEL03-RJ";"UOP04-DEL03-RJ"
754570;2026-02-06;"sexta-feira";"07:50:00";"RJ";393;200;"RIO DAS FLORES";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";7;0;6;1;0;0;7;2;-22,22876576;-43,42320442;"SPRF-RJ";"DEL05-RJ";"UOP03-DEL05-RJ"
754573;2026-02-25;"quarta-feira";"11:40:00";"CE";116;27;"AQUIRAZ";"Acesso irregular";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";8;0;1;0;3;4;1;8;-3,9840385;-38,51473745;"SPRF-CE";"DEL01-CE";"UOP02-DEL01-CE"
754574;2026-02-25;"quarta-feira";"12:15:00";"ES";101;414;"ITAPEMIRIM";"Sinalização mal posicionada";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Não";2;0;1;0;1;0;1;2;-20,92540761;-41,07811689;"SPRF-ES";"DEL03-ES";"UOP02-DEL03-ES"
754575;2026-02-25;"quarta-feira";"12:30:00";"SC";101;16;"BIGUACU";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-27,45264657;-48,71410847;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
754578;2026-02-25;"quarta-feira";"11:45:00";"RS";116;133,7;"CAXIAS DO SUL";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-29,058937;-51,098737;"SPRF-RS";"DEL05-RS";"UOP01-DEL05-RS"
754579;2026-02-25;"quarta-feira";"12:19:00";"RS";392;40,7;"RIO GRANDE";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-31,955786;-52,30646;"SPRF-RS";"DEL07-RS";"UOP02-DEL07-RS"
754582;2026-02-25;"quarta-feira";"07:20:00";"RS";116;198;"PICADA CAFE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-29,47916;-51,140192;"SPRF-RS";"DEL05-RS";"UOP02-DEL05-RS"
754583;2026-02-25;"quarta-feira";"13:30:00";"RS";158;330;"SANTA MARIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Rotatória";"Sim";3;0;0;2;1;0;2;2;-29,70034;-53,840684;"SPRF-RS";"DEL09-RS";"UOP01-DEL09-RS"
754585;2026-01-29;"quinta-feira";"02:10:00";"PR";369;437;"UBIRATA";"Manobra de mudança de faixa";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Aclive;Reta";"Não";2;0;1;0;1;0;1;2;-24,55073402;-53,03111315;"SPRF-PR";"DEL04-PR";"UOP03-DEL04-PR"
754588;2026-02-25;"quarta-feira";"13:00:00";"SP";116;72,4;"APARECIDA";"Afundamento ou ondulação no pavimento";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";1;0;0;1;0;0;1;1;-22,86371867;-45,23731232;"SPRF-SP";"DEL08-SP";"UOP01-DEL08-SP"
754590;2026-01-01;"quinta-feira";"22:50:00";"PB";230;366;"MALTA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;-6,9053707;-37,5216389;"SPRF-PB";"DEL03-PB";"UOP02-DEL03-PB"
754592;2026-02-22;"domingo";"15:12:00";"AM";319;0;"MANAUS";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;1;0;3;0;1;2;-3,13219697;-59,94352967;"SPRF-AM";"DEL01-AM";"UOP03-DEL01-AM"
754595;2026-02-25;"quarta-feira";"13:45:00";"RS";158;0,3;"SANTANA DO LIVRAMENTO";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";2;0;1;0;1;0;1;2;-30,87614367;-55,51367706;"SPRF-RS";"DEL08-RS";"UOP02-DEL08-RS"
754599;2026-02-25;"quarta-feira";"14:00:00";"PI";343;306,5;"ALTOS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta;Ponte";"Sim";2;0;1;0;1;0;1;2;-5,038745;-42,450625;"SPRF-PI";"DEL01-PI";"UOP01-DEL01-PI"
754600;2026-02-25;"quarta-feira";"14:45:00";"TO";153;134;"ARAGUAINA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";6;0;0;0;6;0;0;2;-7,12729645;-48,19710284;"SPRF-TO";"DEL02-TO";"UOP01-DEL02-TO"
754601;2026-02-25;"quarta-feira";"14:00:00";"RJ";101;331;"RIO DE JANEIRO";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Ponte;Reta";"Sim";2;0;0;1;1;0;1;2;-22,86863091;-43,18181701;"SPRF-RJ";"DEL02-RJ";"UOP01-DEL02-RJ"
754607;2026-02-25;"quarta-feira";"15:00:00";"SC";101;128,2;"ITAJAI";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-26,97067903;-48,68368149;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
754608;2026-02-25;"quarta-feira";"15:15:00";"PR";116;152;"MANDIRITUBA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta;Interseção de Vias";"Não";6;0;1;0;5;0;1;2;-25,86204944;-49,3617746;"SPRF-PR";"DEL01-PR";"UOP03-DEL01-PR"
754610;2026-02-25;"quarta-feira";"14:10:00";"PE";232;396;"SERRA TALHADA";"Avarias e/ou desgaste excessivo no pneu";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;-8,01782;-38,19941;"SPRF-PE";"DEL04-PE";"UOP01-DEL04-PE"
754611;2026-02-25;"quarta-feira";"15:00:00";"PA";10;345;"SANTA MARIA DO PARA";"Avarias e/ou desgaste excessivo no pneu";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";2;0;0;1;0;1;1;2;-1,421655;-47,55094;"SPRF-PA";"DEL01-PA";"UOP02-DEL01-PA"
754613;2026-02-15;"domingo";"14:39:00";"MS";163;284;"DOURADINA";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Não";1;0;0;0;1;0;0;1;-22,10940326;-54,58517969;"SPRF-MS";"DEL04-MS";"UOP01-DEL04-MS"
